Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Felix Salten","2167","Wien","50","1647","Directed","Felix Salten–Wien","200"
"Felix Salten","2167","Berlin","168","570","Directed","Felix Salten–Berlin","74"
"Felix Salten","2167","Edmund-Weiß-Gasse 7","168940","318","Directed","Felix Salten–Edmund-Weiß-Gasse 7","54"
"Felix Salten","2167","Bad Ischl","213","211","Directed","Felix Salten–Bad Ischl","30"
"Felix Salten","2167","Österreich","41240","219","Directed","Felix Salten–Österreich","29"
"Felix Salten","2167","Sternwartestraße 71","168815","259","Directed","Felix Salten–Sternwartestraße 71","29"
"Felix Salten","2167","XVIII., Währing","68","210","Directed","Felix Salten–XVIII., Währing","28"
"Felix Salten","2167","Salzburg","30","194","Directed","Felix Salten–Salzburg","22"
"Felix Salten","2167","Berghof","411","19","Directed","Felix Salten–Berghof","19"
"Felix Salten","2167","Unterach am Attersee","877","22","Directed","Felix Salten–Unterach am Attersee","19"
"Felix Salten","2167","München","45258","154","Directed","Felix Salten–München","18"
"Felix Salten","2167","Semmering","189","91","Directed","Felix Salten–Semmering","15"
"Felix Salten","2167","Frankgasse 1","168934","225","Directed","Felix Salten–Frankgasse 1","14"
"Felix Salten","2167","Wipplingerstraße","120","13","Directed","Felix Salten–Wipplingerstraße","12"
"Felix Salten","2167","Hotel und Pension Rudolfshöhe (Leopold Petter)","414","44","Directed","Felix Salten–Hotel und Pension Rudolfshöhe (Leopold Petter)","12"
"Felix Salten","2167","Leipzig","864","29","Directed","Felix Salten–Leipzig","11"
"Felix Salten","2167","Hörlgasse","417","10","Directed","Felix Salten–Hörlgasse","10"
"Felix Salten","2167","Dresden","866","27","Directed","Felix Salten–Dresden","10"
"Felix Salten","2167","Riedhof","44","12","Directed","Felix Salten–Riedhof","9"
"Felix Salten","2167","Venedig","462","68","Directed","Felix Salten–Venedig","9"
"Felix Salten","2167","Kopenhagen","36300","111","Directed","Felix Salten–Kopenhagen","9"
"Felix Salten","2167","Burgtheater","14","55","Directed","Felix Salten–Burgtheater","8"
"Felix Salten","2167","Heiligenstadt","159","9","Directed","Felix Salten–Heiligenstadt","8"
"Felix Salten","2167","Paris","182","232","Directed","Felix Salten–Paris","8"
"Felix Salten","2167","Salzkammergut","429","33","Directed","Felix Salten–Salzkammergut","8"
"Felix Salten","2167","Karlsbad","842","21","Directed","Felix Salten–Karlsbad","8"
"Felix Salten","2167","Dänemark","43570","71","Directed","Felix Salten–Dänemark","7"
"Felix Salten","2167","Café Griensteidl","34","40","Directed","Felix Salten–Café Griensteidl","6"
"Felix Salten","2167","Café Kremser","46","7","Directed","Felix Salten–Café Kremser","6"
"Felix Salten","2167","IX., Alsergrund","59","36","Directed","Felix Salten–IX., Alsergrund","6"
"Felix Salten","2167","Café Arkaden","104","11","Directed","Felix Salten–Café Arkaden","6"
"Felix Salten","2167","Deutschland","151","97","Directed","Felix Salten–Deutschland","6"
"Felix Salten","2167","London","224","19","Directed","Felix Salten–London","6"
"Felix Salten","2167","Europa","468","24","Directed","Felix Salten–Europa","6"
"Felix Salten","2167","Cottagegasse","63834","6","Directed","Felix Salten–Cottagegasse","6"
"Felix Salten","2167","Theater an der Wien","37","7","Directed","Felix Salten–Theater an der Wien","5"
"Felix Salten","2167","XIX., Döbling","69","22","Directed","Felix Salten–XIX., Döbling","5"
"Felix Salten","2167","Universitätsstraße","653","5","Directed","Felix Salten–Universitätsstraße","5"
"Felix Salten","2167","Südtirol","969","30","Directed","Felix Salten–Südtirol","5"
"Felix Salten","2167","Schweiz","43435","53","Directed","Felix Salten–Schweiz","5"
"Felix Salten","2167","Kaltenleutgeben","44102","7","Directed","Felix Salten–Kaltenleutgeben","5"
"Felix Salten","2167","Pressbaum","44271","7","Directed","Felix Salten–Pressbaum","5"
"Felix Salten","2167","Heringsdorf","64659","5","Directed","Felix Salten–Heringsdorf","5"
"Felix Salten","2167","Bansin","147498","5","Directed","Felix Salten–Bansin","5"
"Felix Salten","2167","XIII., Hietzing","63","35","Directed","Felix Salten–XIII., Hietzing","4"
"Felix Salten","2167","Weimar","197","13","Directed","Felix Salten–Weimar","4"
"Felix Salten","2167","Café Central","262","16","Directed","Felix Salten–Café Central","4"
"Felix Salten","2167","Florenz","263","41","Directed","Felix Salten–Florenz","4"
"Felix Salten","2167","Bad Aussee","415","69","Directed","Felix Salten–Bad Aussee","4"
"Felix Salten","2167","Welsberg-Taisten","428","29","Directed","Felix Salten–Welsberg-Taisten","4"
"Felix Salten","2167","Mariazell","431","6","Directed","Felix Salten–Mariazell","4"
"Felix Salten","2167","Edlach","470","22","Directed","Felix Salten–Edlach","4"
"Felix Salten","2167","Reichenau an der Rax","483","23","Directed","Felix Salten–Reichenau an der Rax","4"
"Felix Salten","2167","Zürich","484","14","Directed","Felix Salten–Zürich","4"
"Felix Salten","2167","Hamburg","506","31","Directed","Felix Salten–Hamburg","4"
"Felix Salten","2167","Prag","652","37","Directed","Felix Salten–Prag","4"
"Felix Salten","2167","Armbrustergasse","722","5","Directed","Felix Salten–Armbrustergasse","4"
"Felix Salten","2167","Wildbad Waldbrunn","723","21","Directed","Felix Salten–Wildbad Waldbrunn","4"
"Felix Salten","2167","Pustertal","724","13","Directed","Felix Salten–Pustertal","4"
"Felix Salten","2167","Schulerstraße","729","5","Directed","Felix Salten–Schulerstraße","4"
"Felix Salten","2167","Höhlenstein","758","7","Directed","Felix Salten–Höhlenstein","4"
"Felix Salten","2167","Marienbad","772","22","Directed","Felix Salten–Marienbad","4"
"Felix Salten","2167","Innsbruck","867","36","Directed","Felix Salten–Innsbruck","4"
"Felix Salten","2167","Lienz","897","5","Directed","Felix Salten–Lienz","4"
"Felix Salten","2167","Marienlyst","959","22","Directed","Felix Salten–Marienlyst","4"
"Felix Salten","2167","Noordwijk","960","5","Directed","Felix Salten–Noordwijk","4"
"Felix Salten","2167","Niederösterreich","1003","24","Directed","Felix Salten–Niederösterreich","4"
"Felix Salten","2167","Cortina d'Ampezzo","34199","9","Directed","Felix Salten–Cortina d'Ampezzo","4"
"Felix Salten","2167","Russland","34438","27","Directed","Felix Salten–Russland","4"
"Felix Salten","2167","Ungarn","35512","14","Directed","Felix Salten–Ungarn","4"
"Felix Salten","2167","Schruns","38711","6","Directed","Felix Salten–Schruns","4"
"Felix Salten","2167","Lago di Garda","39975","26","Directed","Felix Salten–Lago di Garda","4"
"Felix Salten","2167","Bozen","40260","31","Directed","Felix Salten–Bozen","4"
"Felix Salten","2167","Italien","40306","71","Directed","Felix Salten–Italien","4"
"Felix Salten","2167","Meran","43520","22","Directed","Felix Salten–Meran","4"
"Felix Salten","2167","Miskolc","44142","5","Directed","Felix Salten–Miskolc","4"
"Felix Salten","2167","Ostsee","44599","5","Directed","Felix Salten–Ostsee","4"
"Felix Salten","2167","Berggasse","52510","17","Directed","Felix Salten–Berggasse","4"
"Felix Salten","2167","Kantstraße","62140","4","Directed","Felix Salten–Kantstraße","4"
"Felix Salten","2167","Kärntnerring 12/Bösendorferstraße 11","167805","20","Directed","Felix Salten–Kärntnerring 12/Bösendorferstraße 11","4"
"Felix Salten","2167","Café Pfob","49","13","Directed","Felix Salten–Café Pfob","3"
"Felix Salten","2167","Frankfurt am Main","146","135","Directed","Felix Salten–Frankfurt am Main","3"
"Felix Salten","2167","Pötzleinsdorf","169","4","Directed","Felix Salten–Pötzleinsdorf","3"
"Felix Salten","2167","England","254","24","Directed","Felix Salten–England","3"
"Felix Salten","2167","Grillparzerstraße","412","33","Directed","Felix Salten–Grillparzerstraße","3"
"Felix Salten","2167","Südbahnhotel","413","16","Directed","Felix Salten–Südbahnhotel","3"
"Felix Salten","2167","Genf","562","11","Directed","Felix Salten–Genf","3"
"Felix Salten","2167","Café Pucher","819","16","Directed","Felix Salten–Café Pucher","3"
"Felix Salten","2167","Brünn","833","17","Directed","Felix Salten–Brünn","3"
"Felix Salten","2167","Kochstraße","855","3","Directed","Felix Salten–Kochstraße","3"
"Felix Salten","2167","Triest","873","8","Directed","Felix Salten–Triest","3"
"Felix Salten","2167","Gmunden","874","8","Directed","Felix Salten–Gmunden","3"
"Felix Salten","2167","Dölsach","945","3","Directed","Felix Salten–Dölsach","3"
"Felix Salten","2167","Teplice","955","4","Directed","Felix Salten–Teplice","3"
"Felix Salten","2167","Mödling","968","8","Directed","Felix Salten–Mödling","3"
"Felix Salten","2167","Seis am Schlern","988","13","Directed","Felix Salten–Seis am Schlern","3"
"Felix Salten","2167","Weißenbach am Attersee","34344","13","Directed","Felix Salten–Weißenbach am Attersee","3"
"Felix Salten","2167","Verona","44153","6","Directed","Felix Salten–Verona","3"
"Felix Salten","2167","Brijuni","45260","15","Directed","Felix Salten–Brijuni","3"
"Felix Salten","2167","Grado","53379","4","Directed","Felix Salten–Grado","3"
